Time [s],SW,BUZ
0.000000000,1,0
2.781900938,0,0
2.781905688,1,0
2.781905812,0,0
2.781906625,1,0
2.781920937,0,0
2.781960188,1,0
2.781960875,0,0
2.782161312,0,1
2.783162813,0,0
2.784162500,0,1
2.785164062,0,0
2.786163750,0,1
2.787165250,0,0
2.788165000,0,1
2.789166500,0,0
2.790166250,0,1
2.791167750,0,0
2.792167437,0,1
2.793169000,0,0
2.794168688,0,1
2.795170250,0,0
2.796169938,0,1
2.797171437,0,0
2.798171187,0,1
2.799172688,0,0
2.800172375,0,1
2.801173938,0,0
2.802173625,0,1
2.803175187,0,0
2.804174875,0,1
2.805176375,0,0
2.806176125,0,1
2.807177625,0,0
2.808177375,0,1
2.809178875,0,0
2.810178562,0,1
2.811180125,0,0
2.812179813,0,1
2.813181375,0,0
2.814181062,0,1
2.815182562,0,0
2.816182313,0,1
2.817183813,0,0
2.818183500,0,1
2.819185062,0,0
2.820184750,0,1
2.821186313,0,0
2.822186000,0,1
2.823187562,0,0
2.824187250,0,1
2.825188875,0,0
2.826188500,0,1
2.827190000,0,0
2.828189688,0,1
2.829191250,0,0
2.830190937,0,1
2.831192500,0,0
2.832192188,0,1
2.833193688,0,0
2.834193438,0,1
2.835194937,0,0
2.836194625,0,1
2.837196188,0,0
2.838195875,0,1
2.839197438,0,0
2.840197125,0,1
2.841198687,0,0
2.842198375,0,1
2.843199875,0,0
2.844199625,0,1
2.845201187,0,0
2.846200812,0,1
2.847202375,0,0
2.848202062,0,1
2.849203625,0,0
2.850203313,0,1
2.851204812,0,0
2.852204562,0,1
2.853206062,0,0
2.854205750,0,1
2.855207313,0,0
2.856207000,0,1
2.857208562,0,0
2.858208250,0,1
2.859209750,0,0
2.860209500,0,1
2.861211000,0,0
2.862210750,0,1
2.863212250,0,0
2.864211937,0,1
2.865213500,0,0
2.866213188,0,1
2.867214688,0,0
2.868214437,0,1
2.869215937,0,0
2.870215688,0,1
2.871217188,0,0
2.872216875,0,1
2.873218437,0,0
2.874218125,0,1
2.875219688,0,0
2.876219375,0,1
2.877220875,0,0
2.878220625,0,1
2.879222125,0,0
2.880221875,0,1
2.881223375,0,0
2.912235000,1,0
2.912515125,1,1
2.912716750,1,0
2.914516375,1,1
2.914717937,1,0
2.916517625,1,1
2.916719188,1,0
2.918518812,1,1
2.918720438,1,0
2.920520063,1,1
2.920721687,1,0
2.922521312,1,1
2.922722875,1,0
2.924522562,1,1
2.924724125,1,0
2.926523813,1,1
2.926725375,1,0
2.928525000,1,1
2.928726625,1,0
2.930526250,1,1
2.930727875,1,0
2.932527500,1,1
2.932729062,1,0
2.934528750,1,1
2.934730313,1,0
2.936529938,1,1
2.936731562,1,0
2.938531188,1,1
2.938732813,1,0
2.940532437,1,1
2.940734000,1,0
2.942533688,1,1
2.942735250,1,0
2.944534937,1,1
2.944736500,1,0
2.946536125,1,1
2.946737750,1,0
2.948537375,1,1
2.948739000,1,0
2.950538625,1,1
2.950740188,1,0
2.952539875,1,1
2.952741437,1,0
2.954541063,1,1
2.954742688,1,0
2.956542312,1,1
2.956743938,1,0
2.958543563,1,1
2.958745187,1,0
2.960544812,1,1
2.960746375,1,0
2.962546062,1,1
2.962747625,1,0
2.964547250,1,1
2.964748875,1,0
2.966548500,1,1
2.966750063,1,0
2.968549750,1,1
2.968751312,1,0
2.970551000,1,1
2.970752562,1,0
2.972552187,1,1
2.972753813,1,0
2.974553438,1,1
2.974755062,1,0
2.976554688,1,1
2.976756250,1,0
2.978555937,1,1
2.978757500,1,0
2.980557188,1,1
2.980758750,1,0
2.982558375,1,1
2.982760000,1,0
2.984559625,1,1
2.984761250,1,0
2.986560875,1,1
2.986762437,1,0
2.988562125,1,1
2.988763688,1,0
2.990563312,1,1
2.990764937,1,0
2.992564563,1,1
2.992766188,1,0
2.994565812,1,1
2.994767375,1,0
2.996567063,1,1
2.996768625,1,0
2.998568313,1,1
2.998769875,1,0
3.000569500,1,1
3.000771125,1,0
3.002570750,1,1
3.002772375,1,0
3.004572000,1,1
3.004773563,1,0
3.006573250,1,1
3.006774812,1,0
3.008574438,1,1
3.008776062,1,0
3.010575687,1,1
3.010777313,1,0
8.131047125,0,0
8.131356500,0,1
8.131758062,0,0
8.133357750,0,1
8.133759313,0,0
8.135359000,0,1
8.135760500,0,0
8.137360250,0,1
8.137761750,0,0
8.139361437,0,1
8.139763000,0,0
8.141362687,0,1
8.141764250,0,0
8.143363938,0,1
8.143765500,0,0
8.145365187,0,1
8.145766750,0,0
8.147366375,0,1
8.147767937,0,0
8.149367625,0,1
8.149769188,0,0
8.151368875,0,1
8.151770437,0,0
8.153370125,0,1
8.153771688,0,0
8.155371375,0,1
8.155772875,0,0
8.157372563,0,1
8.157774125,0,0
8.159373813,0,1
8.159775375,0,0
8.161375062,0,1
8.161776625,0,0
8.163376313,0,1
8.163777875,0,0
8.165377500,0,1
8.165779063,0,0
8.167378750,0,1
8.167780375,0,0
8.169380000,0,1
8.169781563,0,0
8.171381250,0,1
8.171782813,0,0
8.173382500,0,1
8.173784000,0,0
8.175383688,0,1
8.175785250,0,0
8.177384937,0,1
8.177786500,0,0
8.179386188,0,1
8.179787750,0,0
8.181387437,0,1
8.181789000,0,0
8.183388625,0,1
8.183790187,0,0
8.185389875,0,1
8.185791438,0,0
8.187391125,0,1
8.187792687,0,0
8.189392375,0,1
8.189793937,0,0
8.191393625,0,1
8.191795188,0,0
8.193394812,0,1
8.193796375,0,0
8.195396063,0,1
8.195797625,0,0
8.197397312,0,1
8.197798875,0,0
8.199398563,0,1
8.199800125,0,0
8.201399750,0,1
8.201801312,0,0
8.203401000,0,1
8.203802562,0,0
8.205402250,0,1
8.205803812,0,0
8.207403500,0,1
8.207805063,0,0
8.209404750,0,1
8.209806312,0,0
8.210525000,1,0
8.211405938,1,1
8.211807563,1,0
8.213407187,1,1
8.213808750,1,0
8.215408438,1,1
8.215810000,1,0
8.217409688,1,1
8.217811250,1,0
8.219410875,1,1
8.219812500,1,0
8.221412125,1,1
8.221813750,1,0
8.223413375,1,1
8.223814937,1,0
8.225414625,1,1
8.225816187,1,0
8.227415875,1,1
8.227817438,1,0
8.229417062,1,1
8.229818687,1,0
9.650303687,0,0
9.650642438,0,1
9.651244000,0,0
9.652643687,0,1
9.653245187,0,0
9.654644875,0,1
9.655246438,0,0
9.656646125,0,1
9.657247687,0,0
9.658647375,0,1
9.659248937,0,0
9.660648625,0,1
9.661250125,0,0
9.662649812,0,1
9.663251375,0,0
9.664651063,0,1
9.665252625,0,0
9.666652313,0,1
9.667253875,0,0
9.668653562,0,1
9.669255062,0,0
9.670654813,0,1
9.671256313,0,0
9.672656000,0,1
9.673257562,0,0
9.674657250,0,1
9.675258812,0,0
9.676658500,0,1
9.677260063,0,0
9.678659750,0,1
9.679261250,0,0
9.680660938,0,1
9.681262500,0,0
9.682662188,0,1
9.683263750,0,0
9.684663437,0,1
9.685265000,0,0
9.686664688,0,1
9.687266250,0,0
9.688665937,0,1
9.689267437,0,0
9.690667125,0,1
9.691268687,0,0
9.692668375,0,1
9.693269938,0,0
9.694669625,0,1
9.695271187,0,0
9.696670875,0,1
9.697272438,0,0
9.698672063,0,1
9.699273750,0,0
9.700673312,0,1
9.701274875,0,0
9.702674563,0,1
9.703276125,0,0
9.704675812,0,1
9.705277312,0,0
9.706677063,0,1
9.707278625,0,0
9.708678250,0,1
9.709279813,0,0
9.710679500,0,1
9.711281062,0,0
9.712680750,0,1
9.713282313,0,0
9.714682000,0,1
9.715283500,0,0
9.716683187,0,1
9.717284750,0,0
9.718684438,0,1
9.719286000,0,0
9.720685687,0,1
9.721287250,0,0
9.722686938,0,1
9.723288438,0,0
9.724688125,0,1
9.725289688,0,0
9.726689375,0,1
9.727290937,0,0
9.728690625,0,1
9.729292188,0,0
9.730691875,0,1
9.731293437,0,0
9.732693125,0,1
9.733294625,0,0
9.734694313,0,1
9.735295875,0,0
9.736695562,0,1
9.737297125,0,0
9.738696813,0,1
9.739298375,0,0
9.740698062,0,1
9.741299563,0,0
9.742699250,0,1
9.743300812,0,0
9.744700500,0,1
9.745302063,0,0
9.746701750,0,1
9.747303312,0,0
9.748703000,0,1
9.749304563,0,0
9.808436000,1,0
11.091920250,0,0
11.092288312,0,1
11.093089875,0,0
11.094289563,0,1
11.095091125,0,0
11.096290812,0,1
11.097092312,0,0
11.098292063,0,1
11.099093563,0,0
11.100293250,0,1
11.101094812,0,0
11.102294500,0,1
11.103096063,0,0
11.104295750,0,1
11.105097250,0,0
11.106297000,0,1
11.107098500,0,0
11.108298188,0,1
11.109099750,0,0
11.110299438,0,1
11.111101000,0,0
11.112300687,0,1
11.113102250,0,0
11.114301938,0,1
11.115103438,0,0
11.116303187,0,1
11.117104687,0,0
11.118304375,0,1
11.119105938,0,0
11.120305625,0,1
11.121107187,0,0
11.122306875,0,1
11.123108437,0,0
11.124308125,0,1
11.125109625,0,0
11.126309313,0,1
11.127110875,0,0
11.128310562,0,1
11.129112125,0,0
11.130311813,0,1
11.131113375,0,0
11.132313062,0,1
11.133114562,0,0
11.134314313,0,1
11.135115813,0,0
11.136315500,0,1
11.137117062,0,0
11.138316750,0,1
11.139118313,0,0
11.140318000,0,1
11.141119500,0,0
11.142319250,0,1
11.143120750,0,0
11.144320437,0,1
11.145122000,0,0
11.146321688,0,1
11.147123250,0,0
11.148322937,0,1
11.149124437,0,0
11.150324188,0,1
11.151125688,0,0
11.152325438,0,1
11.153126937,0,0
11.154326625,0,1
11.155128188,0,0
11.156327875,0,1
11.157129438,0,0
11.158329125,0,1
11.159130750,0,0
11.160330375,0,1
11.161131875,0,0
11.162331563,0,1
11.163133125,0,0
11.164332812,0,1
11.165134375,0,0
11.166334063,0,1
11.167135625,0,0
11.168335313,0,1
11.169136750,0,0
11.170336562,0,1
11.171138063,0,0
11.172337750,0,1
11.173139313,0,0
11.174339000,0,1
11.175140562,0,0
11.176340250,0,1
11.177141813,0,0
11.178341500,0,1
11.179143000,0,0
11.180342687,0,1
11.181144250,0,0
11.182343938,0,1
11.183145500,0,0
11.184345187,0,1
11.185146750,0,0
11.186346437,0,1
11.187147938,0,0
11.188347688,0,1
11.189149187,0,0
11.190348875,0,1
11.191150437,0,0
11.344208062,1,0
12.170345625,0,0
12.170743000,0,1
12.171744563,0,0
12.172744250,0,1
12.173745750,0,0
12.174745500,0,1
12.175747000,0,0
12.176746750,0,1
12.177748250,0,0
12.178747938,0,1
12.179749500,0,0
12.180749188,0,1
12.181750750,0,0
12.182750437,0,1
12.183751938,0,0
12.184751688,0,1
12.185753187,0,0
12.186752937,0,1
12.187754438,0,0
12.188754125,0,1
12.189755687,0,0
12.190755375,0,1
12.191756937,0,0
12.192756625,0,1
12.193758125,0,0
12.194757875,0,1
12.195759375,0,0
12.196759062,0,1
12.197760625,0,0
12.198760312,0,1
12.199761937,0,0
12.200761563,0,1
12.201763062,0,0
12.202762812,0,1
12.203764313,0,0
12.204764063,0,1
12.205765562,0,0
12.206765250,0,1
12.207766812,0,0
12.208766500,0,1
12.209768125,0,0
12.210767750,0,1
12.211769250,0,0
12.212769000,0,1
12.213770500,0,0
12.214770187,0,1
12.215771750,0,0
12.216771438,0,1
12.217773000,0,0
12.218772687,0,1
12.219774250,0,0
12.220773938,0,1
12.221775437,0,0
12.222775187,0,1
12.223776687,0,0
12.224776375,0,1
12.225777938,0,0
12.226777625,0,1
12.227779187,0,0
12.228778875,0,1
12.229780375,0,0
12.230780125,0,1
12.231781625,0,0
12.232781312,0,1
12.233782875,0,0
12.234782562,0,1
12.235784125,0,0
12.236783813,0,1
12.237785312,0,0
12.238785062,0,1
12.239786563,0,0
12.240786312,0,1
12.241787813,0,0
12.242787500,0,1
12.243789062,0,0
12.244788750,0,1
12.245790313,0,0
12.246790000,0,1
12.247791500,0,0
12.248791250,0,1
12.249792750,0,0
12.250792437,0,1
12.251794000,0,0
12.252793688,0,1
12.253795250,0,0
12.254794937,0,1
12.255796438,0,0
12.256796188,0,1
12.257797688,0,0
12.258797438,0,1
12.259798937,0,0
12.260798625,0,1
12.261800188,0,0
12.262799875,0,1
12.263801375,0,0
12.264801125,0,1
12.265802625,0,0
12.266802375,0,1
12.267803875,0,0
12.268803563,0,1
12.269805125,0,0
13.042472250,1,0
13.775606375,0,0
13.776031812,0,1
13.777233312,0,0
13.778033000,0,1
13.779234562,0,0
13.780034250,0,1
13.781235750,0,0
13.782035500,0,1
13.783237000,0,0
13.784036750,0,1
13.785238250,0,0
13.786038000,0,1
13.787239500,0,0
13.788039188,0,1
13.789240750,0,0
13.790040438,0,1
13.791241938,0,0
13.792041687,0,1
13.793243187,0,0
13.794042938,0,1
13.795244437,0,0
13.796044125,0,1
13.797245688,0,0
13.798045375,0,1
13.799246875,0,0
13.800046625,0,1
13.801248125,0,0
13.802047875,0,1
13.803249375,0,0
13.804049125,0,1
13.805250625,0,0
13.806050313,0,1
13.807251875,0,0
13.808051562,0,1
13.809253125,0,0
13.810052813,0,1
13.811254312,0,0
13.812054062,0,1
13.813255563,0,0
13.814055250,0,1
13.815256812,0,0
13.816056500,0,1
13.817258000,0,0
13.818057750,0,1
13.819259250,0,0
13.820059000,0,1
13.821260500,0,0
13.822060250,0,1
13.823261750,0,0
13.824061437,0,1
13.825262937,0,0
13.826062688,0,1
13.827264188,0,0
13.828063937,0,1
13.829265438,0,0
13.830065188,0,1
13.831266687,0,0
13.832066375,0,1
13.833267938,0,0
13.834067625,0,1
13.835269125,0,0
13.836068875,0,1
13.837270375,0,0
13.838070125,0,1
13.839271625,0,0
13.840071312,0,1
13.841272875,0,0
13.842072563,0,1
13.843274125,0,0
13.844073812,0,1
13.845275375,0,0
13.846075063,0,1
13.847276562,0,0
13.848076312,0,1
13.849277813,0,0
13.850077500,0,1
13.851279062,0,0
13.852078750,0,1
13.853280250,0,0
13.854080000,0,1
13.855281500,0,0
13.856081250,0,1
13.857282750,0,0
13.858082438,0,1
13.859284000,0,0
13.860083687,0,1
13.861285250,0,0
13.862084938,0,1
13.863286437,0,0
13.864086187,0,1
13.865287688,0,0
13.866087437,0,1
13.867288937,0,0
13.868088625,0,1
13.869290125,0,0
13.870089875,0,1
13.871291375,0,0
13.872091125,0,1
13.873292625,0,0
13.874092375,0,1
13.875293875,0,0
14.444620813,1,0
14.444620937,0,0
14.445074312,0,1
14.446265500,1,1
14.446475875,1,0
14.447075563,1,1
14.448477125,1,0
14.449076812,1,1
14.450478375,1,0
14.451078063,1,1
14.452479563,1,0
14.453079312,1,1
14.454480812,1,0
14.455080500,1,1
14.456482062,1,0
14.457081750,1,1
14.458483313,1,0
14.459083000,1,1
14.460484500,1,0
14.461084250,1,1
14.462485750,1,0
14.463085438,1,1
14.464487000,1,0
14.465086687,1,1
14.466488187,1,0
14.467087938,1,1
14.468489438,1,0
14.469089187,1,1
14.470490687,1,0
14.471090437,1,1
14.472491937,1,0
14.473091625,1,1
14.474493188,1,0
14.475092875,1,1
14.476494437,1,0
14.477094125,1,1
14.478495625,1,0
14.479095375,1,1
14.480496813,1,0
14.481096562,1,1
14.482498125,1,0
14.483097813,1,1
14.484499375,1,0
14.485099062,1,1
14.486500625,1,0
14.487100313,1,1
14.488501812,1,0
14.489101563,1,1
14.490503063,1,0
14.491102750,1,1
14.492504312,1,0
14.493104000,1,1
14.494505563,1,0
14.495105250,1,1
14.496506750,1,0
14.497106500,1,1
14.498508000,1,0
14.499107688,1,1
14.500509250,1,0
14.501108937,1,1
14.502510500,1,0
14.503110188,1,1
14.504511688,1,0
14.505111438,1,1
14.506512938,1,0
14.507112687,1,1
14.508514187,1,0
14.509113875,1,1
14.510515438,1,0
14.511115125,1,1
14.512516687,1,0
14.513116375,1,1
14.514517875,1,0
14.515117625,1,1
14.516519125,1,0
14.517118812,1,1
14.518520375,1,0
14.519120063,1,1
14.520521625,1,0
14.521121313,1,1
14.522522813,1,0
14.523122562,1,1
14.524524062,1,0
14.525123813,1,1
14.526525313,1,0
14.527125000,1,1
14.528526562,1,0
14.529126250,1,1
14.530527813,1,0
14.531127500,1,1
14.532529000,1,0
14.533128750,1,1
14.534530250,1,0
14.535129938,1,1
14.536531500,1,0
14.537131187,1,1
14.538532750,1,0
14.539132437,1,1
14.540533937,1,0
14.541133688,1,1
14.542535188,1,0
14.543134937,1,1
14.544536437,1,0
15.628975250,0,0
15.629064250,1,0
15.629064375,0,0
15.629064562,1,0
15.629064625,0,0
15.629532000,0,1
15.631133500,0,0
15.631533250,0,1
15.633134750,0,0
15.633534437,0,1
15.635136000,0,0
15.635535687,0,1
15.637137188,0,0
15.637536938,0,1
15.639138437,0,0
15.639538187,0,1
15.641139688,0,0
15.641539437,0,1
15.643140875,0,0
15.643540625,0,1
15.645142125,0,0
15.645541875,0,1
15.647143375,0,0
15.647543125,0,1
15.649144625,0,0
15.649544375,0,1
15.651145875,0,0
15.651545563,0,1
15.653147000,0,0
15.653546813,0,1
15.655148312,0,0
15.655548062,0,1
15.657149563,0,0
15.657549313,0,1
15.659150813,0,0
15.659550562,0,1
15.661152062,0,0
15.661551750,0,1
15.663153250,0,0
15.663553000,0,1
15.665154500,0,0
15.665554250,0,1
15.667155750,0,0
15.667555500,0,1
15.669157000,0,0
15.669556688,0,1
15.671158187,0,0
15.671557937,0,1
15.673159563,0,0
15.673559188,0,1
15.675160688,0,0
15.675560437,0,1
15.677161937,0,0
15.677561688,0,1
15.679163125,0,0
15.679562875,0,1
15.681164375,0,0
15.681564125,0,1
15.683165625,0,0
15.683565375,0,1
15.685166875,0,0
15.685566625,0,1
15.687168125,0,0
15.687567812,0,1
15.689169313,0,0
15.689569063,0,1
15.691170562,0,0
15.691570312,0,1
15.693171812,0,0
15.693571563,0,1
15.695173063,0,0
15.695572813,0,1
15.697174250,0,0
15.697574000,0,1
15.699175500,0,0
15.699575250,0,1
15.701176750,0,0
15.701576500,0,1
15.703178000,0,0
15.703577750,0,1
15.705179250,0,0
15.705578938,0,1
15.707180437,0,0
15.707580187,0,1
15.709181687,0,0
15.709581438,0,1
15.711182938,0,0
15.711582687,0,1
15.713184187,0,0
15.713583937,0,1
15.715185375,0,0
15.715585125,0,1
15.717186625,0,0
15.717586375,0,1
15.719187875,0,0
15.719587625,0,1
15.721189125,0,0
15.721588875,0,1
15.723190375,0,0
15.723590062,0,1
15.725191625,0,0
15.725591313,0,1
15.727192813,0,0
15.727592562,0,1
15.729194062,0,0
17.211549625,1,0
17.211549750,0,0
17.211726750,1,0
17.211726813,0,0
17.211999062,1,0
17.211999250,0,0
17.212160937,0,1
17.212395063,1,1
17.212395125,0,1
17.212477125,1,1
17.213171312,0,1
17.213410625,1,1
17.214090875,0,1
17.214184813,1,1
17.214185063,0,1
17.214398000,1,1
17.214398375,0,1
17.214655125,1,1
17.214655312,0,1
17.214753812,1,1
17.214754125,0,1
17.214754187,1,1
17.214776938,0,1
17.214890625,1,1
17.214890687,0,1
17.214914312,1,1
17.214914500,0,1
17.214945500,1,1
17.214945625,0,1
17.214951938,1,1
17.214952000,0,1
17.215048500,1,1
17.215048625,0,1
17.215053937,1,1
17.215054438,0,1
17.215127313,1,1
17.215139687,0,1
17.215173187,1,1
17.215173625,0,1
17.215178875,1,1
17.215179000,0,1
17.215181937,1,1
17.215182250,0,1
17.215182937,1,1
17.215183000,0,1
17.215187625,1,1
17.215187813,0,1
17.215197375,0,0
17.215230812,1,0
17.215230937,0,0
17.215239625,1,0
17.215239812,0,0
17.215247563,1,0
17.215247625,0,0
17.215257250,1,0
17.215257500,0,0
17.215275188,1,0
17.215275375,0,0
17.215292000,1,0
17.215292125,0,0
17.215342187,1,0
17.215342500,0,0
17.215348250,1,0
17.215348313,0,0
17.215368438,1,0
17.215368500,0,0
17.215436687,1,0
17.215436750,0,0
17.215488750,1,0
17.215526625,0,0
17.215570000,1,0
17.216203187,1,1
17.217404750,1,0
17.218204437,1,1
17.219406000,1,0
17.220205687,1,1
17.221407250,1,0
17.222206938,1,1
17.223408438,1,0
17.224208125,1,1
17.225409688,1,0
17.226209375,1,1
17.227410938,1,0
17.228210625,1,1
17.229412187,1,0
17.230211875,1,1
17.231413375,1,0
17.232213125,1,1
17.233414625,1,0
17.234214313,1,1
17.235415875,1,0
17.236215562,1,1
17.237417125,1,0
17.238216812,1,1
17.239418375,1,0
17.240218062,1,1
17.241419625,1,0
17.242219250,1,1
17.243420812,1,0
17.244220500,1,1
17.245422063,1,0
17.246221750,1,1
17.247423313,1,0
17.248223000,1,1
17.249424500,1,0
17.250224250,1,1
17.251425750,1,0
17.252225438,1,1
17.253427000,1,0
17.254226688,1,1
17.255428250,1,0
17.256227938,1,1
17.257429500,1,0
17.258229187,1,1
17.259430688,1,0
17.260230375,1,1
17.261431875,1,0
17.262231625,1,1
17.263433125,1,0
17.264232875,1,1
17.265434438,1,0
17.266234125,1,1
17.267435625,1,0
17.268235375,1,1
17.269436875,1,0
17.270236562,1,1
17.271438125,1,0
17.272237812,1,1
17.273439375,1,0
17.274239063,1,1
17.275440625,1,0
17.276240313,1,1
17.277441813,1,0
17.278241500,1,1
17.279443063,1,0
17.280242750,1,1
17.281444312,1,0
17.282244000,1,1
17.283445375,1,0
17.283445500,1,1
17.283445625,1,0
17.284245250,1,1
17.285446750,1,0
17.286246500,1,1
17.287448000,1,0
17.288247688,1,1
17.289449250,1,0
17.290248937,1,1
17.291450437,1,0
17.292250187,1,1
17.293451750,1,0
17.294251438,1,1
17.295452937,1,0
17.296252625,1,1
17.297454188,1,0
17.298253875,1,1
17.299455438,1,0
17.300255125,1,1
17.301456687,1,0
17.302256375,1,1
17.303457937,1,0
17.304257625,1,1
17.305459125,1,0
17.306258813,1,1
17.307460375,1,0
17.308260063,1,1
17.309461625,1,0
17.310261312,1,1
17.311462813,1,0
18.074180875,0,0
18.074758312,0,1
18.076159812,0,0
18.076759563,0,1
18.078161063,0,0
18.078760750,0,1
18.080162250,0,0
18.080762000,0,1
18.082163500,0,0
18.082763250,0,1
18.084164750,0,0
18.084764500,0,1
18.086166000,0,0
18.086765688,0,1
18.088167250,0,0
18.088766938,0,1
18.090168438,0,0
18.090768188,0,1
18.092169688,0,0
18.092769437,0,1
18.094171000,0,0
18.094770687,0,1
18.096172187,0,0
18.096771875,0,1
18.098173438,0,0
18.098773125,0,1
18.100174625,0,0
18.100774375,0,1
18.102175875,0,0
18.102775625,0,1
18.104177125,0,0
18.104776812,0,1
18.106178375,0,0
18.106778062,0,1
18.108179562,0,0
18.108779313,0,1
18.110180813,0,0
18.110780563,0,1
18.112182063,0,0
18.112781812,0,1
18.114183312,0,0
18.114783000,0,1
18.116184500,0,0
18.116784250,0,1
18.118185750,0,0
18.118785500,0,1
18.120187000,0,0
18.120786750,0,1
18.122188188,0,0
18.122787938,0,1
18.124189500,0,0
18.124789187,0,1
18.126190687,0,0
18.126790437,0,1
18.128191937,0,0
18.128791688,0,1
18.130193188,0,0
18.130792938,0,1
18.132194438,0,0
18.132794125,0,1
18.134195625,0,0
18.134795375,0,1
18.136196875,0,0
18.136796625,0,1
18.138198125,0,0
18.138797875,0,1
18.140199375,0,0
18.140799063,0,1
18.142200625,0,0
18.142800313,0,1
18.144201813,0,0
18.144801562,0,1
18.146203062,0,0
18.146802812,0,1
18.148204312,0,0
18.148804000,0,1
18.150205562,0,0
18.150805250,0,1
18.152206750,0,0
18.152806500,0,1
18.154208000,0,0
18.154807750,0,1
18.156209250,0,0
18.156809000,0,1
18.158210500,0,0
18.158810187,0,1
18.160211687,0,0
18.160811438,0,1
18.162212938,0,0
18.162812688,0,1
18.164214188,0,0
18.164813937,0,1
18.166215438,0,0
18.166815125,0,1
18.168216625,0,0
18.168816375,0,1
18.170217875,0,0
18.170817625,0,1
18.172219125,0,0
18.172818875,0,1
18.174220375,0,0
18.956465563,1,0
19.779609312,0,0
19.779615000,1,0
19.779615500,0,0
19.780216062,0,1
19.781817562,0,0
19.782217312,0,1
19.783818813,0,0
19.784218563,0,1
19.785820063,0,0
19.786219813,0,1
19.787821313,0,0
19.788221000,0,1
19.789822500,0,0
19.790222250,0,1
19.791823750,0,0
19.792223500,0,1
19.793825000,0,0
19.794224750,0,1
19.795826250,0,0
19.796225938,0,1
19.797827438,0,0
19.798227188,0,1
19.799828687,0,0
19.800228437,0,1
19.801829937,0,0
19.802229687,0,1
19.803831187,0,0
19.804230938,0,1
19.805832438,0,0
19.806232125,0,1
19.807833625,0,0
19.808233375,0,1
19.809834875,0,0
19.810234625,0,1
19.811836125,0,0
19.812235875,0,1
19.813837375,0,0
19.814237062,0,1
19.815838563,0,0
19.816238313,0,1
19.817839813,0,0
19.818239563,0,1
19.819841063,0,0
19.820240812,0,1
19.821842312,0,0
19.822242062,0,1
19.823843562,0,0
19.824243250,0,1
19.825844750,0,0
19.826244500,0,1
19.827846000,0,0
19.828245750,0,1
19.829847250,0,0
19.830247000,0,1
19.831848437,0,0
19.832248188,0,1
19.833849687,0,0
19.834249437,0,1
19.835850937,0,0
19.836250688,0,1
19.837852188,0,0
19.838251938,0,1
19.839853438,0,0
19.840253188,0,1
19.841854625,0,0
19.842254375,0,1
19.843855875,0,0
19.844255625,0,1
19.845857125,0,0
19.846256875,0,1
19.847858375,0,0
19.848258125,0,1
19.849859625,0,0
19.850259313,0,1
19.851860813,0,0
19.852260562,0,1
19.853862062,0,0
19.854261813,0,1
19.855863312,0,0
19.856263062,0,1
19.857864563,0,0
